# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1296       9.843965441352e-11       4.106861751371e-12      -3.774407542257e-12       1.149725370277e-14       2.107401299324e-15       4.131277411146e-16      -9.939338622059e-17 
 1297       9.829521997191e-11       4.108960860981e-12      -3.869016531449e-12       1.148821198964e-14       2.101044862913e-15       4.158692665544e-16      -9.948415676814e-17 
 1298       9.815866915109e-11       4.110560605066e-12      -3.963452423556e-12       1.147925593656e-14       2.094712176740e-15       4.186168413385e-16      -9.956338178142e-17 
 1299       9.802999417176e-11       4.111658652381e-12      -4.057669622162e-12       1.147038701863e-14       2.088403111050e-15       4.213729968166e-16      -9.963079498407e-17 
 1300       9.790918702790e-11       4.112252667903e-12      -4.151622257727e-12       1.146160671732e-14       2.082117534414e-15       4.241402799015e-16      -9.968612870611e-17 
 1301       9.779623948619e-11       4.112340312832e-12      -4.245264187075e-12       1.145291652050e-14       2.075855313722e-15       4.269212530992e-16      -9.972911388143e-17 
 1302       9.769114308545e-11       4.111919244588e-12      -4.338548992870e-12       1.144431792242e-14       2.069616314187e-15       4.297184945387e-16      -9.975948004531e-17 
 1303       9.759388913610e-11       4.110987116816e-12      -4.431429983099e-12       1.143581242371e-14       2.063400399330e-15       4.325345980023e-16      -9.977695533181e-17 
 1304       9.750446871961e-11       4.109541579378e-12      -4.523860190553e-12       1.142740153146e-14       2.057207430985e-15       4.353721729549e-16      -9.978126647133e-17 
 1305       9.742287268791e-11       4.107580278359e-12      -4.615792372307e-12       1.141908675914e-14       2.051037269293e-15       4.382338445747e-16      -9.977213878806e-17 
 1306       9.734909166288e-11       4.105100856064e-12      -4.707179009202e-12       1.141086962667e-14       2.044889772694e-15       4.411222537827e-16      -9.974929619743e-17 
 1307       9.728310066264e-11       4.102102130009e-12      -4.797975927807e-12       1.140275135439e-14       2.038764810894e-15       4.440390487490e-16      -9.971252885672e-17 
 1308       9.722481279340e-11       4.098587644346e-12      -4.888153211692e-12       1.139473194127e-14       2.032662303918e-15       4.469818470065e-16      -9.966189694992e-17 
 1309       9.717412503849e-11       4.094562158166e-12      -4.977684411185e-12       1.138681107641e-14       2.026582183483e-15       4.499472394136e-16      -9.959752917752e-17 
 1310       9.713093358284e-11       4.090030470192e-12      -5.066542931692e-12       1.137898844409e-14       2.020524380073e-15       4.529317955537e-16      -9.951955531237e-17 
 1311       9.709513381139e-11       4.084997418864e-12      -5.154702033441e-12       1.137126372382e-14       2.014488822928e-15       4.559320636946e-16      -9.942810620197e-17 
 1312       9.706662030741e-11       4.079467882416e-12      -5.242134831209e-12       1.136363659026e-14       2.008475440050e-15       4.589445707478e-16      -9.932331377065e-17 
 1313       9.704528685088e-11       4.073446778963e-12      -5.328814294062e-12       1.135610671327e-14       2.002484158195e-15       4.619658222272e-16      -9.920531102183e-17 
 1314       9.703102641688e-11       4.066939066582e-12      -5.414713245089e-12       1.134867375784e-14       1.996514902868e-15       4.649923022085e-16      -9.907423204025e-17 
 1315       9.702373117391e-11       4.059949743391e-12      -5.499804361138e-12       1.134133738412e-14       1.990567598326e-15       4.680204732883e-16      -9.893021199414e-17 
 1316       9.702329248231e-11       4.052483847636e-12      -5.584060172548e-12       1.133409724741e-14       1.984642167572e-15       4.710467765435e-16      -9.877338713751e-17 
 1317       9.702960089258e-11       4.044546457771e-12      -5.667453062889e-12       1.132695299812e-14       1.978738532348e-15       4.740676314901e-16      -9.860389481236e-17 
 1318       9.704254614378e-11       4.036142692538e-12      -5.749955268694e-12       1.131990428177e-14       1.972856613141e-15       4.770794360424e-16      -9.842187345086e-17 
 1319       9.706201716186e-11       4.027277711054e-12      -5.831538879196e-12       1.131295073899e-14       1.966996329170e-15       4.800785664722e-16      -9.822746257765e-17 
 1320       9.708790205807e-11       4.017956712890e-12      -5.912175836060e-12       1.130609200550e-14       1.961157598390e-15       4.830613773683e-16      -9.802080281201e-17 
 1321       9.712008812728e-11       4.008184938152e-12      -5.991837933124e-12       1.129932771210e-14       1.955340337488e-15       4.860242015950e-16      -9.780203587010e-17 
 1322       9.715846184640e-11       3.997967667568e-12      -6.070496816127e-12       1.129265748467e-14       1.949544461877e-15       4.889633502517e-16      -9.757130456721e-17 
 1323       9.720290887268e-11       3.987310222565e-12      -6.148123982451e-12       1.128608094412e-14       1.943769885695e-15       4.918751126320e-16      -9.732875281994e-17 
 1324       9.725331404213e-11       3.976217965355e-12      -6.224690780853e-12       1.127959770642e-14       1.938016521801e-15       4.947557561827e-16      -9.707452564846e-17 
 1325       9.730956136788e-11       3.964696299014e-12      -6.300168411197e-12       1.127320738259e-14       1.932284281775e-15       4.976015264629e-16      -9.680876917873e-17 
 1326       9.737153403850e-11       3.952750667569e-12      -6.374527924198e-12       1.126690957865e-14       1.926573075911e-15       5.004086471037e-16      -9.653163064473e-17 
 1327       9.743911441643e-11       3.940386556073e-12      -6.447740221147e-12       1.126070389563e-14       1.920882813216e-15       5.031733197664e-16      -9.624325839066e-17 
 1328       9.751218403630e-11       3.927609490696e-12      -6.519776053653e-12       1.125458992959e-14       1.915213401407e-15       5.058917241027e-16      -9.594380187321e-17 
 1329       9.759062360331e-11       3.914425038799e-12      -6.590606023379e-12       1.124856727154e-14       1.909564746908e-15       5.085600177128e-16      -9.563341166374e-17 
 1330       9.767431299161e-11       3.900838809020e-12      -6.660200581769e-12       1.124263550750e-14       1.903936754845e-15       5.111743361056e-16      -9.531223945052e-17 
 1331       9.776313124264e-11       3.886856451360e-12      -6.728530029794e-12       1.123679421843e-14       1.898329329047e-15       5.137307926570e-16      -9.498043804099e-17 
 1332       9.785695656352e-11       3.872483657256e-12      -6.795564517679e-12       1.123104298028e-14       1.892742372040e-15       5.162254785695e-16      -9.463816136393e-17 
 1333       9.795566632540e-11       3.857726159671e-12      -6.861274044643e-12       1.122538136390e-14       1.887175785045e-15       5.186544628313e-16      -9.428556447173e-17 
 1334       9.805913706183e-11       3.842589733175e-12      -6.925628458629e-12       1.121980893510e-14       1.881629467972e-15       5.210137921751e-16      -9.392280354259e-17 
 1335       9.816724446714e-11       3.827080194024e-12      -6.988597456048e-12       1.121432525461e-14       1.876103319423e-15       5.232994910378e-16      -9.355003588277e-17 
 1336       9.827986339477e-11       3.811203400243e-12      -7.050150581504e-12       1.120892987806e-14       1.870597236685e-15       5.255075615195e-16      -9.316741992877e-17 
 1337       9.839686785569e-11       3.794965251714e-12      -7.110257227538e-12       1.120362235599e-14       1.865111115726e-15       5.276339833421e-16      -9.277511524963e-17 
 1338       9.851813101672e-11       3.778371690247e-12      -7.168886634355e-12       1.119840223381e-14       1.859644851196e-15       5.296747138093e-16      -9.237328254907e-17 
 1339       9.864352519890e-11       3.761428699675e-12      -7.226007889568e-12       1.119326905182e-14       1.854198336420e-15       5.316256877650e-16      -9.196208366779e-17 
 1340       9.877292187589e-11       3.744142305927e-12      -7.281589927927e-12       1.118822234517e-14       1.848771463397e-15       5.334828175531e-16      -9.154168158565e-17 
 1341       9.890619167230e-11       3.726518577112e-12      -7.335601531054e-12       1.118326164389e-14       1.843364122796e-15       5.352419929762e-16      -9.111224042391e-17 
 1342       9.904320436209e-11       3.708563623605e-12      -7.388011327183e-12       1.117838647282e-14       1.837976203956e-15       5.368990812547e-16      -9.067392544746e-17 
 1343       9.918382886689e-11       3.690283598125e-12      -7.438787790892e-12       1.117359635165e-14       1.832607594878e-15       5.384499269865e-16      -9.022690306703e-17 
 1344       9.932793325440e-11       3.671684695820e-12      -7.487899242837e-12       1.116889079488e-14       1.827258182226e-15       5.398903521054e-16      -8.977134084145e-17 
 1345       9.947538473676e-11       3.652773154348e-12      -7.535313849490e-12       1.116426931182e-14       1.821927851322e-15       5.412161558410e-16      -8.930740747984e-17 
 1346       9.962605028992e-11       3.633555559913e-12      -7.581004709566e-12       1.115973123865e-14       1.816616496384e-15       5.424244536757e-16      -8.883525969855e-17 
 1347       9.977979852243e-11       3.614039768851e-12      -7.624965174299e-12       1.115527523268e-14       1.811324051361e-15       5.435177102167e-16      -8.835500263127e-17 
 1348       9.993649782373e-11       3.594233996221e-12      -7.667193693067e-12       1.115089977254e-14       1.806050459426e-15       5.444997500538e-16      -8.786672899329e-17 
 1349       1.000960157433e-10       3.574146510860e-12      -7.707688741874e-12       1.114660332565e-14       1.800795662766e-15       5.453744227831e-16      -8.737053218909e-17 
 1350       1.002582189893e-10       3.553785635485e-12      -7.746448823420e-12       1.114238434816e-14       1.795559602577e-15       5.461456030547e-16      -8.686650631373e-17 
 1351       1.004229734265e-10       3.533159746795e-12      -7.783472467175e-12       1.113824128491e-14       1.790342219065e-15       5.468171906210e-16      -8.635474615418e-17 
 1352       1.005901440752e-10       3.512277275576e-12      -7.818758229448e-12       1.113417256947e-14       1.785143451439e-15       5.473931103840e-16      -8.583534719071e-17 
 1353       1.007595951094e-10       3.491146706802e-12      -7.852304693460e-12       1.113017662404e-14       1.779963237913e-15       5.478773124432e-16      -8.530840559821e-17 
 1354       1.009311898553e-10       3.469776579736e-12      -7.884110469417e-12       1.112625185950e-14       1.774801515702e-15       5.482737721435e-16      -8.477401824756e-17 
 1355       1.011047907894e-10       3.448175488035e-12      -7.914174194582e-12       1.112239667533e-14       1.769658221019e-15       5.485864901226e-16      -8.423228270699e-17 
 1356       1.012802595373e-10       3.426352079850e-12      -7.942494533344e-12       1.111860945961e-14       1.764533289075e-15       5.488194923595e-16      -8.368329724343e-17 
 1357       1.014574568721e-10       3.404315057931e-12      -7.969070177293e-12       1.111488858902e-14       1.759426654073e-15       5.489768302213e-16      -8.312716082386e-17 
 1358       1.016362427125e-10       3.382073179729e-12      -7.993899845291e-12       1.111123242878e-14       1.754338249209e-15       5.490625805119e-16      -8.256397311669e-17 
 1359       1.018164761212e-10       3.359635257495e-12      -8.016982283543e-12       1.110763933264e-14       1.749268006668e-15       5.490808455191e-16      -8.199383449309e-17 
 1360       1.019980153038e-10       3.337010158388e-12      -8.038316265670e-12       1.110410764287e-14       1.744215857623e-15       5.490357530628e-16      -8.141684602836e-17 
 1361       1.021807176067e-10       3.314206804573e-12      -8.057900592780e-12       1.110063569024e-14       1.739181732230e-15       5.489314565424e-16      -8.083310950326e-17 
 1362       1.023644395158e-10       3.291234173324e-12      -8.075734093541e-12       1.109722179396e-14       1.734165559628e-15       5.487721349852e-16      -8.024272740542e-17 
 1363       1.025490366546e-10       3.268101297131e-12      -8.091815624252e-12       1.109386426170e-14       1.729167267938e-15       5.485619930932e-16      -7.964580293064e-17 
 1364       1.027343637830e-10       3.244817263797e-12      -8.106144068915e-12       1.109056138954e-14       1.724186784256e-15       5.483052612918e-16      -7.904243998426e-17 
 1365       1.029202747954e-10       3.221391216541e-12      -8.118718339306e-12       1.108731146199e-14       1.719224034655e-15       5.480061957772e-16      -7.843274318254e-17 
