# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2896       3.705280893754e-12       2.071755568542e-13      -2.307985757792e-13       0.000000000000e+00       8.067927167850e-17       6.911141211263e-18       1.128065068488e-18 
 2897       3.699037483793e-12       2.067747864770e-13      -2.330516057801e-13       0.000000000000e+00       8.056288188253e-17       6.840573843747e-18       1.109555990847e-18 
 2898       3.692966724874e-12       2.063578868849e-13      -2.352825074550e-13       0.000000000000e+00       8.044669794408e-17       6.771422357506e-18       1.091946490281e-18 
 2899       3.687066368894e-12       2.059249001003e-13      -2.374901524834e-13       0.000000000000e+00       8.033071953126e-17       6.703764106383e-18       1.075331282957e-18 
 2900       3.681334160779e-12       2.054758683290e-13      -2.396734095344e-13       0.000000000000e+00       8.021494630979e-17       6.637676651327e-18       1.059805342487e-18 
 2901       3.675767838472e-12       2.050108339598e-13      -2.418311442640e-13       0.000000000000e+00       8.009937794297e-17       6.573237760571e-18       1.045463900153e-18 
 2902       3.670365132929e-12       2.045298395653e-13      -2.439622193128e-13       0.000000000000e+00       7.998401409174e-17       6.510525409808e-18       1.032402445121e-18 
 2903       3.665123768113e-12       2.040329279015e-13      -2.460654943035e-13       0.000000000000e+00       7.986885441459e-17       6.449617782366e-18       1.020716724669e-18 
 2904       3.660041460988e-12       2.035201419085e-13      -2.481398258379e-13       0.000000000000e+00       7.975389856765e-17       6.390593269387e-18       1.010502744403e-18 
 2905       3.655115921511e-12       2.029915247102e-13      -2.501840674948e-13       0.000000000000e+00       7.963914620461e-17       6.333530470002e-18       1.001856768480e-18 
 2906       3.650344721116e-12       2.024471495765e-13      -2.521971880810e-13       0.000000000000e+00       7.952459697261e-17       6.278496816138e-18       9.948452776266e-19 
 2907       3.645724897444e-12       2.018872099719e-13      -2.541786270414e-13       0.000000000000e+00       7.941025049978e-17       6.225514383954e-18       9.894146773428e-19 
 2908       3.641253347607e-12       2.013119299611e-13      -2.561279408350e-13       0.000000000000e+00       7.929610640761e-17       6.174593910448e-18       9.854811350760e-19 
 2909       3.636926959511e-12       2.007215342889e-13      -2.580446848430e-13       0.000000000000e+00       7.918216431510e-17       6.125746153196e-18       9.829605808862e-19 
 2910       3.632742611850e-12       2.001162483810e-13      -2.599284133679e-13       0.000000000000e+00       7.906842383877e-17       6.078981890366e-18       9.817687072401e-19 
 2911       3.628697174094e-12       1.994962983445e-13      -2.617786796327e-13       0.000000000000e+00       7.895488459265e-17       6.034311920733e-18       9.818209688047e-19 
 2912       3.624787506483e-12       1.988619109683e-13      -2.635950357796e-13       0.000000000000e+00       7.884154618827e-17       5.991747063694e-18       9.830325822423e-19 
 2913       3.621010460022e-12       1.982133137243e-13      -2.653770328698e-13       0.000000000000e+00       7.872840823466e-17       5.951298159282e-18       9.853185260035e-19 
 2914       3.617362876467e-12       1.975507347674e-13      -2.671242208820e-13       0.000000000000e+00       7.861547033836e-17       5.912976068186e-18       9.885935401221e-19 
 2915       3.613841588321e-12       1.968744029365e-13      -2.688361487120e-13       0.000000000000e+00       7.850273210340e-17       5.876791671757e-18       9.927721260083e-19 
 2916       3.610443418825e-12       1.961845477547e-13      -2.705123641713e-13       0.000000000000e+00       7.839019313131e-17       5.842755872032e-18       9.977685462438e-19 
 2917       3.607165181947e-12       1.954813994304e-13      -2.721524139866e-13       0.000000000000e+00       7.827785302110e-17       5.810879591746e-18       1.003496824375e-18 
 2918       3.604003682380e-12       1.947651888574e-13      -2.737558437989e-13       0.000000000000e+00       7.816571136930e-17       5.781173774344e-18       1.009870744707e-18 
 2919       3.600955715528e-12       1.940361476161e-13      -2.753221981624e-13       0.000000000000e+00       7.805376776990e-17       5.753649384001e-18       1.016803852098e-18 
 2920       3.598018067501e-12       1.932945079733e-13      -2.768510205439e-13       0.000000000000e+00       7.794202181438e-17       5.728317405633e-18       1.024209451755e-18 
 2921       3.595187515107e-12       1.925405028836e-13      -2.783418533216e-13       0.000000000000e+00       7.783047309170e-17       5.705188844915e-18       1.032000609023e-18 
 2922       3.592460825841e-12       1.917743659894e-13      -2.797942377844e-13       0.000000000000e+00       7.771912118831e-17       5.684274728295e-18       1.040090149185e-18 
 2923       3.589834757880e-12       1.909963316221e-13      -2.812077141310e-13       0.000000000000e+00       7.760796568813e-17       5.665586103008e-18       1.048390657252e-18 
 2924       3.587306060075e-12       1.902066348020e-13      -2.825818214691e-13       0.000000000000e+00       7.749700617256e-17       5.649134037093e-18       1.056814477758e-18 
 2925       3.584871471940e-12       1.894055112395e-13      -2.839160978142e-13       0.000000000000e+00       7.738624222045e-17       5.634929619407e-18       1.065273714555e-18 
 2926       3.582527723646e-12       1.885931973353e-13      -2.852100800891e-13       0.000000000000e+00       7.727567340814e-17       5.622983959640e-18       1.073680230607e-18 
 2927       3.580271536013e-12       1.877699301813e-13      -2.864633041229e-13       0.000000000000e+00       7.716529930944e-17       5.613308188330e-18       1.081945647783e-18 
 2928       3.578099620501e-12       1.869359475610e-13      -2.876753046499e-13       0.000000000000e+00       7.705511949560e-17       5.605913456881e-18       1.089981346649e-18 
 2929       3.576008679201e-12       1.860914879502e-13      -2.888456153089e-13       0.000000000000e+00       7.694513353536e-17       5.600810937571e-18       1.097698466269e-18 
 2930       3.573995404831e-12       1.852367905175e-13      -2.899737686425e-13       0.000000000000e+00       7.683534099489e-17       5.598011823576e-18       1.105007903991e-18 
 2931       3.572056480724e-12       1.843720951250e-13      -2.910592960957e-13       0.000000000000e+00       7.672574143784e-17       5.597527328979e-18       1.111820315247e-18 
 2932       3.570188580819e-12       1.834976423291e-13      -2.921017280156e-13       0.000000000000e+00       7.661633442529e-17       5.599368688785e-18       1.118046113342e-18 
 2933       3.568388369657e-12       1.826136733806e-13      -2.931005936501e-13       0.000000000000e+00       7.650711951579e-17       5.603547158940e-18       1.123595469254e-18 
 2934       3.566652502370e-12       1.817204302256e-13      -2.940554211472e-13       0.000000000000e+00       7.639809626532e-17       5.610074016344e-18       1.128378311423e-18 
 2935       3.564977624673e-12       1.808181555063e-13      -2.949657375540e-13       0.000000000000e+00       7.628926422731e-17       5.618960558866e-18       1.132304325546e-18 
 2936       3.563360372859e-12       1.799070925612e-13      -2.958310688161e-13       0.000000000000e+00       7.618062295266e-17       5.630218105357e-18       1.135282954374e-18 
 2937       3.561797373785e-12       1.789874854260e-13      -2.966509397761e-13       0.000000000000e+00       7.607217198966e-17       5.643857995669e-18       1.137223397502e-18 
 2938       3.560285244870e-12       1.780595788339e-13      -2.974248741736e-13       0.000000000000e+00       7.596391088408e-17       5.659891590669e-18       1.138034611165e-18 
 2939       3.558820594083e-12       1.771236182167e-13      -2.981523946434e-13       0.000000000000e+00       7.585583917910e-17       5.678330272252e-18       1.137625308035e-18 
 2940       3.557400019936e-12       1.761798497049e-13      -2.988330227155e-13       0.000000000000e+00       7.574795641534e-17       5.699185443358e-18       1.135903957007e-18 
 2941       3.556020111476e-12       1.752285201286e-13      -2.994662788133e-13       0.000000000000e+00       7.564026213084e-17       5.722468527986e-18       1.132778783004e-18 
 2942       3.554677448278e-12       1.742698770178e-13      -3.000516822536e-13       0.000000000000e+00       7.553275586108e-17       5.748190971210e-18       1.128157766760e-18 
 2943       3.553368600433e-12       1.733041686034e-13      -3.005887512449e-13       0.000000000000e+00       7.542543713897e-17       5.776364239193e-18       1.121948644621e-18 
 2944       3.552090128547e-12       1.723316438177e-13      -3.010770028873e-13       0.000000000000e+00       7.531830549481e-17       5.806999819205e-18       1.114058908339e-18 
 2945       3.550838714375e-12       1.713525611624e-13      -3.015160979685e-13       0.000000000000e+00       7.521136046280e-17       5.840074646163e-18       1.104426224465e-18 
 2946       3.549611553475e-12       1.703672153610e-13      -3.019062761431e-13       0.000000000000e+00       7.510460160041e-17       5.875427194406e-18       1.093109858220e-18 
 2947       3.548405964494e-12       1.693759108404e-13      -3.022479229159e-13       0.000000000000e+00       7.499802846905e-17       5.912860869188e-18       1.080199703890e-18 
 2948       3.547219258689e-12       1.683789528760e-13      -3.025414250423e-13       0.000000000000e+00       7.489164062767e-17       5.952178532756e-18       1.065785906733e-18 
 2949       3.546048739922e-12       1.673766475923e-13      -3.027871705294e-13       0.000000000000e+00       7.478543763273e-17       5.993182503878e-18       1.049958863197e-18 
 2950       3.544891704652e-12       1.663693019635e-13      -3.029855486370e-13       0.000000000000e+00       7.467941903820e-17       6.035674557389e-18       1.032809221129e-18 
 2951       3.543745441929e-12       1.653572238146e-13      -3.031369498786e-13       0.000000000000e+00       7.457358439554e-17       6.079455923722e-18       1.014427879997e-18 
 2952       3.542607233387e-12       1.643407218220e-13      -3.032417660230e-13       0.000000000000e+00       7.446793325373e-17       6.124327288447e-18       9.949059910983e-19 
 2953       3.541474353240e-12       1.633201055139e-13      -3.033003900948e-13       0.000000000000e+00       7.436246515927e-17       6.170088791807e-18       9.743349577775e-19 
 2954       3.540344068276e-12       1.622956852715e-13      -3.033132163760e-13       0.000000000000e+00       7.425717965613e-17       6.216540028258e-18       9.528064356412e-19 
 2955       3.539213637845e-12       1.612677723293e-13      -3.032806404068e-13       0.000000000000e+00       7.415207628580e-17       6.263480046000e-18       9.304123327725e-19 
 2956       3.538080313861e-12       1.602366787762e-13      -3.032030589870e-13       0.000000000000e+00       7.404715458725e-17       6.310707346519e-18       9.072448099454e-19 
 2957       3.536941340789e-12       1.592027175559e-13      -3.030808701769e-13       0.000000000000e+00       7.394241409695e-17       6.358019884122e-18       8.833962808399e-19 
 2958       3.535793955641e-12       1.581662024680e-13      -3.029144732984e-13       0.000000000000e+00       7.383785434887e-17       6.405215065475e-18       8.589594122568e-19 
 2959       3.534635387972e-12       1.571274481683e-13      -3.027042689364e-13       0.000000000000e+00       7.373347487444e-17       6.452089749136e-18       8.340271243324e-19 
 2960       3.533462859870e-12       1.560867701697e-13      -3.024506589396e-13       0.000000000000e+00       7.362927520261e-17       6.498440245099e-18       8.086925907534e-19 
 2961       3.532273585951e-12       1.550444848432e-13      -3.021540464217e-13       0.000000000000e+00       7.352525485979e-17       6.544062314323e-18       7.830492389716e-19 
 2962       3.531064773354e-12       1.540009094180e-13      -3.018148357626e-13       0.000000000000e+00       7.342141336987e-17       6.588751168274e-18       7.571907504187e-19 
 2963       3.529833621734e-12       1.529563619830e-13      -3.014334326097e-13       0.000000000000e+00       7.331775025424e-17       6.632301468461e-18       7.312110607211e-19 
